SMILES,pIC50,logP
C[C@@H](OC[C@]1(c2ccccc2)C[C@@](N)(C(N)=O)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.37,4.716400000000003
C[C@@H](O[C@H]1CCn2ccnc2C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.37,6.936200000000005
COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(CO)cc1)C(C)=O,9.37,3.823800000000003
Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.37,5.370020000000005
C[C@@H](O[C@H]1CC[C@@H](N(C)CC(=O)N2CCCC2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.37,6.809900000000007
O=C(N[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1)C(CO)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.36,7.7731000000000074
COc1ccccc1N1CCN(C(=O)CCc2c(-c3ccc(C(F)(F)F)cc3)[nH]c3ccc(C)cc23)CC1,9.36,6.452120000000006
CC(=O)N1CCN([C@@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,9.36,6.654320000000007
Cc1ccccc1-c1nc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.36,6.182020000000007
C[C@@H]1C[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)CN(C)C1=O,9.36,6.591500000000006
Cc1ccc(-c2c3n(c(=O)c4ncccc24)CC[C@@H](C)CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C3=O)cc1,9.35,7.091720000000006
CC(C)Oc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.34,4.056700000000003
C[C@H](NC(=O)[C@](Cc1c[nH]c2ccccc12)(CN(C)C)NC(=O)OCc1cc2ccccc2o1)c1ccccc1,9.34,5.560800000000005
C[C@@H](O[C@@H]1CN(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)C[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.33,6.655000000000006
O=C(CCc1ccncc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.33,6.462500000000005
C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.33,4.369800000000006
CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4Cl)C(=O)C3)CC2)C1=O,9.32,8.054500000000008
COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(-n2ccnc2)cc1)C(C)=O,9.32,4.517200000000003
CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4)C(=O)C3)CC2)C1=O,9.32,7.401100000000008
COC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCC4(CCOC4)CC3)CC2)C1=O,9.32,7.138800000000008
C[C@@H]1C[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)CC(=O)N1C,9.31,6.734000000000006
CC(C)(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.31,8.974800000000002
Cc1ccccc1CN1CC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CCC1=O,9.3,4.7687200000000045
Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N1CCC=CC1c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.3,6.241220000000005
Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N(C)C1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,9.3,5.859120000000004
C[C@@H](OCC1(c2ccccc2)CC(NCc2n[nH]c(O)n2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.3,5.515700000000004
CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)N[C@@H]1CCCCNC1=O)Cc1ccc(Cl)cc1,9.3,5.4020000000000055
C[C@@H](OC[C@@]1(c2ccccc2)C[C@@H](N2CCCC2=O)C(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.3,5.208200000000005
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CC(=O)N(C)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,9.3,3.3928100000000043
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=N)NCc1ccccc1Cl,9.3,5.368070000000005
C[C@@H](OC[C@@]1(c2ccccc2)CC(O)C(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.3,4.578100000000004
O=C1C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN1[C@]1(c2ccccc2)CC[C@@H](N2CCC3(CCOC3)CC2)CC1,9.3,7.380700000000007
CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(CC(C)(C)O)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.3,6.91150000000001
CN(C)CC(=O)N1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,9.3,5.362800000000006
CN(C/C(=N\OCCN1CCNCC1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.3,6.300800000000007
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnn(C)n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.3,5.528900000000005
C[C@@H](OC[C@@]1(c2ccccc2)CN(C)C(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.3,5.352300000000004
COc1ccc(S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.3,2.6816000000000004
COc1ccc(-c2ccco2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.3,4.538100000000003
CNC(=O)[C@]1(N)C[C@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,9.3,4.977100000000004
O=C1CCC(CCN2CCC(O)(c3ccccc3)CC2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,9.3,6.427500000000007
FC(F)(F)c1cc(CO[C@H]2CCCN(Cc3ncc[nH]3)[C@H]2c2ccccc2)cc(C(F)(F)F)c1,9.3,6.369800000000004
CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)N[C@@H]1CCCCNC1=O)Cc1cn(C)c2ccccc12,9.3,5.240300000000005
O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,9.3,4.460300000000005
CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(N2C[C@@H](O)C[C@H]2CO)cc1-c1ccccc1Cl,9.29,6.312100000000007
CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,9.29,6.366700000000008
Cc1cc(C2=CC(=O)N3C[C@H](O[C@H](C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)[C@@H](c4ccc(F)cc4)C3C2)ccn1,9.29,7.494820000000006
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.28,4.555000000000013
NC(=O)CNC(COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1,9.28,5.516400000000004
NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1,9.28,5.516400000000004
C[C@@H](O[C@H]1CC[C@@H]2CN(c3cnccn3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.28,7.429700000000006
COCCN(C)[C@@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(F)cc1,9.28,6.833900000000007
C[C@@H](O[C@H]1CCN(C)C(=O)C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.28,6.345500000000005
CC(=O)C1(c2ccccc2)CCN(C(=O)CCc2c(-c3ccc(Cl)cc3)n(C)c3ccc(Cl)cc23)CC1,9.28,7.234100000000007
CC(=O)O.Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N(C)[C@@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.27,6.021920000000006
Cn1c(-c2ccc(Cl)cc2)c(CCC(=O)N2CCC(F)(Cc3ccccc3)CC2)c2cc(Cl)ccc21,9.26,7.6581000000000055
C[C@H](NC(=O)[C@@](C)(Cc1c[nH]c2ccccc12)NC(=O)OCc1cc2ccccc2o1)c1ccccc1,9.26,6.019100000000005
C[C@@H](O[C@H]1CC[C@@H](NCc2ncc[nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.26,6.768600000000005
CNC(=O)[C@@H]1CC[C@@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)NC1,9.25,5.442900000000006
COc1ccccc1[C@H]1COCC2(C1)OCCN(Cc1n[nH]c(O)n1)[C@H]2c1ccc(F)cc1,9.25,3.174400000000001
COc1ccc(N(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.25,3.344100000000002
Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccccc3)C2)cn1,9.24,5.337020000000005
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.24,6.118620000000005
CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c2ccccc21,9.24,7.701400000000007
C[C@@H](O[C@@H]1CN(C(=O)NCc2cn[nH]n2)C[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.24,5.436800000000004
N#Cc1ccc(-c2cc(COCC3(c4ccccc4)CCNCC3)cc(C(F)(F)F)c2)cc1,9.23,6.082080000000005
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@H](N2CCNC2=O)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.23,5.474500000000005
C[C@@H](O[C@H]1CC[C@@H](NCc2cccnc2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,7.440500000000005
C[C@@H](OC[C@@]1(c2ccccc2)C[C@H](NS(C)(=O)=O)C(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,4.1350000000000025
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,4.69510000000001
C[C@@H](OC[C@@]1(c2ccccc2)CCC(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,5.607300000000004
COc1ccccc1N1CCN(C(=O)CCc2c(-c3ccc(Cl)cc3)[nH]c3ccc(C)cc23)CC1,9.22,6.086720000000006
CN(O)C(=O)c1ccc(-c2ccc(Cl)cc2)c(N(C)C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,9.22,6.7824000000000035
O=C(CCN1CCCCC1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,6.310700000000005
CN(C)CCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,6.166600000000005
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(N)=O,9.22,-4.069400000000016
CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CN(C(=O)NCCO)C[C@@H]1c1ccc(F)cc1,9.22,4.769200000000004
CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,5.797100000000014
CN(C/C(=N\OCCO)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.22,6.387900000000007
CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(CC(=N)NO)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.22,6.096670000000006
CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(CCNS(C)(=O)=O)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.22,5.689800000000007
CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN([C@H](CO)C(N)=O)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.22,4.986800000000005
COc1ccc(C(C)(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.22,4.575600000000003
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2S(=O)(=O)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,7.064100000000006
C[C@@H](OC[C@@]1(c2ccccc2)CNC(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.22,5.010100000000003
CN(C)CCC(=O)N1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,9.22,5.752900000000006
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)[C@H]1CCc2ccccc21)C(N)=O,9.22,-3.2237
COc1ccccc1CN1CN2CCCC1C2c1ccccc1,9.21,3.674000000000003
O=c1nc(C2CC3(c4ccccc4)NC2CCC3NCc2cc(OC(F)(F)F)ccc2OC2CC2)[nH][nH]1,9.21,3.831000000000002
CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(N2C[C@H](O)C[C@H]2CO)cc1-c1ccccc1Cl,9.21,6.312100000000007
CC(C)(NC(=O)[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.21,8.974800000000002
COc1ccc(Br)cc1CN1CCC(=O)C(C(c2ccc(F)cc2)c2ccc(F)cc2)C1,9.21,5.959000000000005
COc1ccccc1CN1CN2CCC[C@H]1[C@@H]2c1ccccc1,9.21,3.674000000000003
CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCN(c3ccccc3)C(=O)C2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.21,7.130800000000007
C[C@@H](O[C@H]1CN(C(=O)OC(C)(C)C)[C@@H](CO)[C@@H]1c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.2,6.5658000000000065
O=C1CCC(CCN2CC(N3C4CCC3CC(O)C4)C2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,9.2,5.115800000000005
CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.2,8.800700000000003
O=C1CCC(CCN2CC(N3CC[S+]([O-])CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,9.2,4.192400000000004
CS(=O)(=O)N1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(Cc4ccccc4)C3)C2)CC1,9.2,3.705300000000004
COc1ccccc1CN[C@H]1C2CCNC1(c1ccccc1)CC=C2C,9.2,4.008400000000003
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(CC2=NOC(CN3CCOCC3)C2)C[C@H]1Cc1c[nH]c2ccccc12,9.2,5.051700000000005
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C/C=N\OCCCN2CCOCC2)C[C@H]1Cc1c[nH]c2ccccc12,9.2,5.299300000000005
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C/C=N\OCCN2CCOCC2)C[C@H]1Cc1c[nH]c2ccccc12,9.2,4.909200000000005
CNC(=O)CN1CCC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,9.2,5.192500000000004
FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3NC2(c2ccccc2)CC3c2nnn[nH]2)c1,9.19,3.9327000000000014
Cc1cc(F)ccc1[C@H]1C[C@H](N2CCC2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.19,7.195920000000006
CC(=O)N(Cc1ccccc1Cl)C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(-n2ccnc2)cc1,9.19,5.162000000000004
C[C@@H](O[C@H]1CCNC(=O)C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.19,6.003300000000004
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)O,9.19,-2.2937300000000205
O=C1N([C@]2(c3ccccc3)CC[C@@H](N3CCC4(CCOC4)CC3)CC2)CCC1(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.18,6.484700000000008
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.18,5.729500000000005
C[C@@H](O[C@H]1CN2C(=O)[C@@H]3C[C@@H](N)C[C@@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.18,5.671200000000005
CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)[C@H]1CN(C(=O)C2CCCCC2)C[C@@H]1c1ccccc1,9.17,6.505100000000006
COCCN(C)C(=O)CN(C)[C@@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(F)cc1,9.17,6.292300000000007
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@H](NC(N)=O)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.16,5.117600000000004
C[C@@H](O[C@H]1CC[C@@H](NCc2ccncc2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.15,7.440500000000005
CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,9.15,6.139300000000009
CN(C/C(=N\OCC(=N)NO)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.15,6.351670000000007
COc1cc(C(=O)Nc2cc(C(=O)NC3CCCCNC3=O)ccc2-c2ccc(Cl)cc2)cc(OC)c1OC,9.15,4.683600000000004
CN(C/C(=N\OCCCO)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.15,6.7780000000000085
CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(Cc3ccccn3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.15,7.735800000000009
CN(C/C(=N\OCCCn1cncn1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.15,7.077400000000009
COc1ccccc1CN(C)CCNC(=O)[C@@H]1C[C@@H](C(=O)N(Cc2ccccc2)Cc2ccccc2)CCN1C(=O)N(c1ccccc1)c1cccc(Cl)c1,9.15,8.16450000000001
Cc1cc(F)ccc1-c1cc(N2CCN(S(C)(=O)=O)C[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.15,5.616820000000007
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1/C(S)=N/Cc1ccccc1Cl,9.15,6.129500000000007
COC[C@](Cc1c[nH]c2ccccc12)(NC(=O)OCc1cc2ccccc2o1)C(=O)N[C@@H](C)c1ccccc1,9.15,5.645600000000004
Cc1cc(F)ccc1-c1cc(N2CC[C@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.15,6.106220000000007
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N[C@]1(c2ccccc2)CC[C@H](N2CCC(c3ccc(F)cc3)CC2)CC1,9.15,8.239700000000006
CN1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,9.15,5.904400000000005
CN(C)CCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.15,5.776500000000005
NC(=O)CN[C@@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,9.15,7.148600000000007
C[C@H]1C[C@@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)NC1=O,9.15,5.853300000000004
CN(C/C(=N\OCC(=O)O)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.15,6.480200000000008
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=O)Nc1cccc(F)c1,9.15,5.361300000000004
COc1ccc(C(F)C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.15,4.8510000000000035
CN(C/C(=N\OCCCN)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.15,6.744400000000008
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(N)=O,9.15,-2.746930000000022
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.14,4.996100000000003
C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1cc2ccccc2o1)c1ccccc1,9.14,5.629000000000005
CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)[C@H]1CN(C(=O)c2cnccn2)C[C@@H]1c1ccccc1,9.13,5.0286000000000035
CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(/C=C/C(=O)NC1CCCCNC1=O)Cc1ccc(Cl)cc1,9.12,5.4020000000000055
OCC(OC[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.12,8.673500000000004
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCC(c1ccc(Cl)c(Cl)c1)N1CCC(N2CCCCC2)CC1,9.12,7.381300000000007
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CN1)NC(=O)NC2=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.11,4.658900000000004
CN(CCO)c1cc(-c2ccccc2Cl)c(N(C)C(=O)C(C)(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1,9.11,6.808700000000006
OC[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,9.11,5.795500000000005
O=C(CCc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12)N1CCC(O)(Cc2ccccc2)CC1,9.11,5.836900000000007
Cn1c(-c2ccc(Cl)cc2)c(CCC(=O)N2CCN(CC3CC3)CC2)c2cc(Cl)ccc21,9.11,5.638900000000006
COc1ccccc1CN(C=O)CC(Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1,9.1,3.6846000000000023
CCN1C[C@@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccc(F)cc2)NC1=O,9.1,5.881500000000004
